1499564241,54915533,-8.648367,0.494916,7.288531,0.130413,-1.867921,0.630269,12,approach
1499564241,64916302,-8.774278,0.488285,7.174480,0.142019,-1.899983,0.626400,12,approach
1499564241,74917037,-8.239428,0.369012,7.522377,0.175835,-1.785401,0.624448,12,approach
1499564241,84918362,-8.038005,0.329403,7.652961,0.225332,-1.732483,0.625123,12,approach
1499564241,94919284,-7.413899,0.398171,7.971097,0.246985,-1.590154,0.580045,12,approach
1499564241,104918359,-8.308357,0.393207,7.461003,0.185755,-1.776347,0.662486,12,approach
1499564241,114919787,-7.997301,0.510587,7.730457,0.230201,-1.726620,0.640342,12,approach
1499564241,124917813,-7.855165,0.264194,7.728213,0.211563,-1.672780,0.634313,12,approach
1499564241,134918291,-8.300260,0.445397,7.509378,0.178801,-1.794335,0.634453,12,approach
1499564241,144916917,-8.071815,0.506338,7.811635,0.175912,-1.732550,0.588707,12,approach
1499564241,154920345,-8.200496,0.313940,7.431379,0.205125,-1.791711,0.621544,12,approach
1499564241,164917251,-8.579526,0.409852,7.421041,0.133415,-1.837213,0.644221,12,approach
1499564241,174944158,-8.005887,0.358153,7.639907,0.232199,-1.716236,0.634647,12,approach
1499564241,184919507,-8.428267,0.435639,7.490703,0.168772,-1.817653,0.613633,12,approach
1499564241,194917340,-8.343987,0.491201,7.377975,0.192733,-1.791948,0.666562,12,approach
1499564241,204916964,-8.087979,0.407366,7.697283,0.178310,-1.736721,0.611270,12,approach
1499564241,214917462,-7.988593,0.421801,7.679286,0.218635,-1.711730,0.627999,12,approach
1499564241,224919021,-8.170213,0.503019,7.702252,0.210088,-1.761977,0.642122,12,approach
1499564241,234915868,-7.908036,0.474470,7.939757,0.199251,-1.695261,0.614524,12,approach
1499564241,244916547,-8.284353,0.336268,7.492920,0.176294,-1.782096,0.641761,12,approach
1499564241,254909898,-7.666857,0.431841,7.836215,0.180456,-1.648586,0.587089,12,approach
1499564241,264924136,-8.165175,0.438206,7.688099,0.147152,-1.723526,0.623539,12,approach
1499564241,274942505,-8.076003,0.525051,7.638146,0.130867,-1.727086,0.607029,12,approach
1499564241,284909012,-7.983923,0.489481,7.620280,0.184536,-1.722340,0.602788,12,approach
1499564241,294910383,-8.121639,0.428880,7.568552,0.138059,-1.750494,0.601725,12,approach
1499564241,304915473,-7.899807,0.289869,7.622923,0.227932,-1.686191,0.616804,12,approach
1499564241,314917611,-8.512076,0.386106,7.259310,0.126664,-1.816707,0.631318,12,approach
1499564241,324923892,-8.405308,0.427988,7.267338,0.152861,-1.774633,0.635597,12,approach
1499564241,334921997,-8.468604,0.358099,7.325011,0.145119,-1.810127,0.621996,12,approach
1499564241,344916986,-8.339731,0.452084,7.402894,0.119962,-1.788392,0.609634,12,approach
1499564241,354917256,-8.289042,0.365877,7.471200,0.165059,-1.794578,0.654595,12,approach
1499564241,364918566,-8.563588,0.514394,7.156588,0.158207,-1.861107,0.679072,12,approach
1499564241,374915181,-8.190263,0.428231,7.387079,0.197570,-1.812326,0.619193,12,approach
1499564241,384918639,-8.675001,0.479139,7.517584,0.070699,-1.871989,0.635840,12,approach
1499564241,394918636,-8.256354,0.510451,7.658356,0.176496,-1.745063,0.661770,12,approach
1499564241,404916681,-8.050412,0.413389,7.700729,0.198007,-1.692701,0.638136,12,approach
1499564241,414924187,-8.673863,0.451594,7.294536,0.181380,-1.868136,0.676799,12,approach
1499564241,424917307,-8.627095,0.410251,7.252642,0.189125,-1.870834,0.665508,12,approach
1499564241,434928308,-7.858376,0.356215,7.899274,0.202123,-1.681794,0.583904,12,approach
1499564241,444914320,-8.223846,0.368589,7.541701,0.233630,-1.782437,0.650268,12,approach
1499564241,454918352,-9.220355,0.541686,6.919843,0.133922,-1.995742,0.686112,12,approach
1499564241,464915733,-7.659019,0.398802,8.186997,0.258145,-1.630381,0.603470,12,approach
1499564241,474910642,-7.833447,0.337416,7.882706,0.264079,-1.690692,0.592144,12,approach
1499564241,484918238,-8.488467,0.453548,7.494003,0.205554,-1.829024,0.648999,12,approach
