1499920471,219986401,-6.690670,-0.054555,9.958943,0.821759,-1.338567,1.553460,12,approach
1499920471,229991509,-6.734704,0.113427,10.005181,0.824185,-1.350496,1.574182,12,approach
1499920471,240003666,-6.166566,-0.083966,10.339967,0.831811,-1.230792,1.530782,12,approach
1499920471,250004900,-6.301439,-0.272243,10.110047,0.904854,-1.268766,1.585718,12,approach
1499920471,259988576,-6.681056,-0.062273,10.040953,0.805562,-1.346160,1.531817,12,approach
1499920471,269995228,-6.530202,0.070419,10.024702,0.800846,-1.310784,1.541466,12,approach
1499920471,280002036,-6.309751,-0.176569,9.880441,0.823650,-1.282415,1.530941,12,approach
1499920471,289993392,-6.385839,-0.064546,9.859261,0.822187,-1.304482,1.545276,12,approach
1499920471,299994444,-6.815484,-0.042193,10.083834,0.803761,-1.353950,1.568214,12,approach
1499920471,309995329,-6.816771,0.177378,10.062212,0.772720,-1.363505,1.532918,12,approach
1499920471,320001120,-6.355622,-0.217225,10.210379,0.821371,-1.269107,1.524370,12,approach
1499920471,329989024,-6.457703,-0.139409,10.217974,0.834530,-1.275556,1.532738,12,approach
1499920471,339997607,-6.544458,-0.155729,9.999345,0.836311,-1.347857,1.602510,12,approach
1499920471,349991248,-6.716496,-0.046416,10.047234,0.827224,-1.364247,1.559520,12,approach
1499920471,359987351,-6.075254,-0.139326,9.946504,0.867824,-1.236490,1.562268,12,approach
1499920471,369996230,-6.267710,0.029191,10.510509,0.838228,-1.197247,1.497729,12,approach
1499920471,379993860,-6.529618,-0.020538,10.118218,0.817655,-1.316414,1.509198,12,approach
1499920471,389994378,-6.586667,-0.108161,9.975413,0.783425,-1.357566,1.532210,12,approach
1499920471,399996142,-6.597042,-0.024653,10.187362,0.777345,-1.296798,1.488511,12,approach
1499920471,409996641,-6.103806,-0.204946,9.820381,0.836137,-1.269526,1.569770,12,approach
1499920471,419992387,-6.594716,0.000247,9.943464,0.779924,-1.364088,1.548548,12,approach
1499920471,429988540,-6.797736,0.054256,9.992945,0.809235,-1.372268,1.566807,12,approach
1499920471,439993073,-6.296770,-0.119839,9.973450,0.831944,-1.279698,1.515381,12,approach
1499920471,449992926,-6.382501,-0.164322,10.265013,0.853184,-1.242950,1.523296,12,approach
1499920471,459987091,-5.764144,-0.287014,9.887071,0.890941,-1.198435,1.561089,12,approach
1499920471,470020467,-6.638908,0.122308,10.007607,0.806562,-1.356149,1.538132,12,approach
1499920471,479996181,-6.819622,0.031800,9.909812,0.796728,-1.399281,1.596378,12,approach
1499920471,489992193,-6.567848,-0.093419,9.785682,0.805444,-1.370886,1.567058,12,approach
1499920471,499993925,-6.574010,-0.208877,10.043947,0.843652,-1.301009,1.547699,12,approach
1499920471,509987920,-6.488381,-0.080683,10.058248,0.843279,-1.288751,1.555603,12,approach
1499920471,519995468,-6.842274,-0.083097,9.905434,0.824096,-1.367470,1.600278,12,approach
1499920471,529992364,-6.703333,-0.059503,10.193835,0.859492,-1.322648,1.582381,12,approach
1499920471,539995456,-6.979581,0.140457,10.249962,0.815184,-1.368211,1.561672,12,approach
1499920471,549995812,-6.907923,0.165165,10.017509,0.804257,-1.381434,1.538781,12,approach
1499920471,559991942,-6.414172,-0.034968,9.806804,0.838764,-1.333547,1.609080,12,approach
1499920471,569994579,-6.513906,-0.038706,10.159836,0.857566,-1.296154,1.560225,12,approach
1499920471,579994013,-6.385716,-0.187665,9.996070,0.847435,-1.311238,1.603220,12,approach
1499920471,589994637,-6.550522,-0.105569,9.823766,0.837929,-1.363735,1.576536,12,approach
1499920471,599992723,-6.717584,-0.007869,10.087263,0.836834,-1.346461,1.586933,12,approach
1499920471,610002893,-6.195191,-0.233241,10.120795,0.851656,-1.232582,1.514755,12,approach
1499920471,619989634,-6.298565,-0.196913,10.159233,0.855672,-1.266961,1.515081,12,approach
1499920471,629993024,-6.173498,-0.283053,10.092036,0.873021,-1.273552,1.582399,12,approach
1499920471,639993951,-6.159269,-0.221291,9.811193,0.820146,-1.306083,1.552617,12,approach
1499920471,649998710,-6.461375,-0.248078,9.842462,0.836548,-1.327833,1.588880,12,approach
1499920471,659991472,-6.625215,-0.097448,9.911138,0.818640,-1.359235,1.548486,12,approach
1499920471,669989451,-6.664995,-0.091951,10.293493,0.820010,-1.287701,1.551346,12,approach
